No.,Placement ID,X,Y,Angle,Component Name,Place/Adhesive,Mark,Area Bad Mark,Skip,Trial,Layer,Placement Monitor,Machine,Adhe Skip,Adhesive Test,Adhesive Machine
1327,U75,126.1,58.88,90,DSBGA5_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1328,U76,126.1,61.57,90,DSBGA5_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1329,U77,128.59,51.97,90,DSBGA5_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1330,U78,128.59,55.68,90,DSBGA5_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1331,U79,128.59,58.88,90,DSBGA5_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1332,U80,128.59,61.57,90,DSBGA5_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1333,U81,132.07,61.57,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1334,U82,132.11,59.61,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1335,U83,132.22,54.15,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1336,U84,132.22,57.13,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1337,U85,133.53,54.15,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1338,U86,133.53,57.13,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1339,U87,133.53,61.57,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1340,U88,133.53,59.61,0,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1341,U89,135.5,54.15,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1342,U90,135.5,57.13,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1343,U91,135.5,59.61,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1344,U92,135.5,61.57,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1345,U93,137.97,54.15,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1346,U94,137.97,57.13,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1347,U95,137.97,59.61,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1348,U96,137.97,61.57,180,X2SON_DQN_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1349,X1,16.61,160.64,45,SHIELD_36103166S_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1350,X2,17.88,14.36,90,10FLZ-SM2-TB_V9_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1351,X3,21.61,14.36,270,10FLZ-SM2-TB_V9_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1352,X4,34.18,12.33,180,10FLZ-SM2-TB_V9_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1353,X5,34.18,17.33,0,10FLZ-SM2-TB_V9_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1354,X6,53.97,179.02,195,61083-101402LF_46000X4900_4700-100_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1355,X7,122.97,40.52,0,61083-101402LF_46000X4900_4700-100_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1356,X8,140.73,20.39,90,2106053-6_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1357,X9,152.13,189.39,0,SHIELD_36103166S_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1358,X10,138.02,94.71,180,47306-2001_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1359,X11,138.25,76.96,225,47306-2001_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1360,X12,189.73,93.92,180,2106053-6_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1361,XTAL1,81.45,155.22,0,HC49_US-SM_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1362,XTAL2,81.45,161.11,0,HC49_US-SM_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1363,XTAL3,85.06,170.24,90,ABMM2_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
1364,XTAL4,93.57,170.24,180,ABMM2_H01,Place,No,No,No,No,Layer 4,Not used,Auto,No,No,Auto
